Round,nodes alive,sent,avg energy,max energy,min energy
13120,0,0,0.950386,0.987347,0.000000
13125,0,0,0.950372,0.987343,0.000000
13130,0,0,0.950358,0.987339,0.000000
13135,0,0,0.950343,0.987335,0.000000
13140,0,0,0.950326,0.987330,0.000000
13145,0,0,0.950313,0.987326,0.000000
13150,0,0,0.950298,0.987322,0.000000
13155,0,0,0.950284,0.987317,0.000000
13160,0,0,0.950267,0.987312,0.000000
13165,0,0,0.950252,0.987307,0.000000
13170,0,0,0.950238,0.987303,0.000000
13175,0,0,0.950224,0.987299,0.000000
13180,0,0,0.950210,0.987296,0.000000
13185,0,0,0.950196,0.987292,0.000000
13190,0,0,0.950179,0.987288,0.000000
13195,0,0,0.950165,0.987284,0.000000
13200,0,0,0.950152,0.987279,0.000000
13205,0,0,0.950137,0.987275,0.000000
13210,0,0,0.950123,0.987270,0.000000
13215,0,0,0.950106,0.987265,0.000000
13220,0,0,0.950092,0.987260,0.000000
13225,0,0,0.950078,0.987256,0.000000
13230,0,0,0.950064,0.987251,0.000000
13235,0,0,0.950048,0.987247,0.000000
13240,0,0,0.950034,0.987243,0.000000
13245,0,0,0.950020,0.987238,0.000000
13250,0,0,0.950007,0.987233,0.000000
13255,0,0,0.949993,0.987230,0.000000
13260,0,0,0.949976,0.987224,0.000000
13265,0,0,0.949962,0.987220,0.000000
13270,0,0,0.949948,0.987216,0.000000
13275,0,0,0.949934,0.987211,0.000000
13280,0,0,0.949916,0.987207,0.000000
13285,0,0,0.949902,0.987203,0.000000
13290,0,0,0.949888,0.987198,0.000000
13295,0,0,0.949873,0.987194,0.000000
13300,0,0,0.949859,0.987190,0.000000
13305,0,0,0.949845,0.987185,0.000000
13310,0,0,0.949831,0.987181,0.000000
13315,0,0,0.949815,0.987175,0.000000
13320,0,0,0.949801,0.987171,0.000000
13325,0,0,0.949787,0.987167,0.000000
13330,0,0,0.949772,0.987163,0.000000
13335,0,0,0.949758,0.987158,0.000000
13340,0,0,0.949740,0.987154,0.000000
13345,0,0,0.949725,0.987149,0.000000
13350,0,0,0.949711,0.987144,0.000000
13355,0,0,0.949696,0.987140,0.000000
13360,0,0,0.949680,0.987135,0.000000
13365,0,0,0.949666,0.987131,0.000000
13370,0,0,0.949652,0.987126,0.000000
13375,0,0,0.949638,0.987122,0.000000
13380,0,0,0.949625,0.987118,0.000000
13385,0,0,0.949611,0.987114,0.000000
13390,0,0,0.949597,0.987110,0.000000
13395,0,0,0.949581,0.987106,0.000000
13400,0,0,0.949566,0.987101,0.000000
13405,0,0,0.949551,0.987097,0.000000
13410,0,0,0.949537,0.987093,0.000000
13415,0,0,0.949521,0.987086,0.000000
13420,0,0,0.949506,0.987082,0.000000
13425,0,0,0.949493,0.987078,0.000000
13430,0,0,0.949478,0.987074,0.000000
13435,0,0,0.949464,0.987069,0.000000
13440,0,0,0.949447,0.987065,0.000000
13445,0,0,0.949433,0.987062,0.000000
13450,0,0,0.949418,0.987056,0.000000
13455,0,0,0.949405,0.987052,0.000000
13460,0,0,0.949388,0.987047,0.000000
13465,0,0,0.949374,0.987042,0.000000
13470,0,0,0.949361,0.987037,0.000000
13475,0,0,0.949346,0.987032,0.000000
13480,0,0,0.949332,0.987027,0.000000
13485,0,0,0.949317,0.987023,0.000000
13490,0,0,0.949304,0.987019,0.000000
13495,0,0,0.949290,0.987015,0.000000
13500,0,0,0.949272,0.987010,0.000000
13505,0,0,0.949258,0.987006,0.000000
13510,0,0,0.949243,0.987002,0.000000
13515,0,0,0.949230,0.986997,0.000000
13520,0,0,0.949213,0.986991,0.000000
13525,0,0,0.949199,0.986987,0.000000
13530,0,0,0.949184,0.986982,0.000000
13535,0,0,0.949171,0.986978,0.000000
13540,0,0,0.949156,0.986974,0.000000
13545,0,0,0.949142,0.986969,0.000000
13550,0,0,0.949126,0.986966,0.000000
13555,0,0,0.949112,0.986961,0.000000
13560,0,0,0.949097,0.986957,0.000000
13565,0,0,0.949082,0.986953,0.000000
13570,0,0,0.949068,0.986949,0.000000
13575,0,0,0.949052,0.986944,0.000000
13580,0,0,0.949038,0.986940,0.000000
13585,0,0,0.949024,0.986936,0.000000
13590,0,0,0.949010,0.986932,0.000000
13595,0,0,0.948996,0.986928,0.000000
13600,0,0,0.948979,0.986922,0.000000
13605,0,0,0.948965,0.986918,0.000000
13610,0,0,0.948951,0.986914,0.000000
13615,0,0,0.948936,0.986909,0.000000
13620,0,0,0.948920,0.986904,0.000000
13625,0,0,0.948906,0.986899,0.000000
13630,0,0,0.948891,0.986894,0.000000
13635,0,0,0.948876,0.986891,0.000000
13640,0,0,0.948860,0.986886,0.000000
13645,0,0,0.948846,0.986881,0.000000
13650,0,0,0.948831,0.986876,0.000000
13655,0,0,0.948817,0.986871,0.000000
13660,0,0,0.948803,0.986867,0.000000
13665,0,0,0.948786,0.986863,0.000000
13670,0,0,0.948772,0.986858,0.000000
13675,0,0,0.948757,0.986854,0.000000
13680,0,0,0.948743,0.986849,0.000000
13685,0,0,0.948729,0.986844,0.000000
13690,0,0,0.948712,0.986839,0.000000
13695,0,0,0.948698,0.986835,0.000000
13700,0,0,0.948684,0.986831,0.000000
13705,0,0,0.948670,0.986826,0.000000
13710,0,0,0.948656,0.986822,0.000000
13715,0,0,0.948639,0.986818,0.000000
13720,0,0,0.948625,0.986814,0.000000
13725,0,0,0.948611,0.986810,0.000000
13730,0,0,0.948598,0.986806,0.000000
13735,0,0,0.948583,0.986802,0.000000
13740,0,0,0.948567,0.986797,0.000000
13745,0,0,0.948553,0.986792,0.000000
13750,0,0,0.948539,0.986787,0.000000
13755,0,0,0.948524,0.986783,0.000000
13760,0,0,0.948507,0.986778,0.000000
13765,0,0,0.948492,0.986774,0.000000
13770,0,0,0.948478,0.986770,0.000000
13775,0,0,0.948464,0.986766,0.000000
13780,0,0,0.948451,0.986762,0.000000
13785,0,0,0.948436,0.986758,0.000000
13790,0,0,0.948422,0.986754,0.000000
13795,0,0,0.948408,0.986748,0.000000
13800,0,0,0.948391,0.986743,0.000000
13805,0,0,0.948377,0.986739,0.000000
13810,0,0,0.948363,0.986734,0.000000
13815,0,0,0.948349,0.986730,0.000000
13820,0,0,0.948332,0.986726,0.000000
13825,0,0,0.948318,0.986722,0.000000
13830,0,0,0.948304,0.986717,0.000000
13835,0,0,0.948290,0.986713,0.000000
13840,0,0,0.948275,0.986709,0.000000
13845,0,0,0.948261,0.986705,0.000000
13850,0,0,0.948243,0.986700,0.000000
13855,0,0,0.948229,0.986696,0.000000
13860,0,0,0.948215,0.986691,0.000000
13865,0,0,0.948200,0.986687,0.000000
13870,0,0,0.948186,0.986683,0.000000
13875,0,0,0.948168,0.986677,0.000000
13880,0,0,0.948154,0.986673,0.000000
13885,0,0,0.948139,0.986668,0.000000
13890,0,0,0.948126,0.986664,0.000000
13895,0,0,0.948111,0.986659,0.000000
13900,0,0,0.948095,0.986655,0.000000
13905,0,0,0.948080,0.986651,0.000000
13910,0,0,0.948066,0.986647,0.000000
13915,0,0,0.948051,0.986643,0.000000
13920,0,0,0.948035,0.986638,0.000000
13925,0,0,0.948021,0.986633,0.000000
13930,0,0,0.948006,0.986628,0.000000
13935,0,0,0.947992,0.986624,0.000000
13940,0,0,0.947978,0.986620,0.000000
13945,0,0,0.947964,0.986616,0.000000
13950,0,0,0.947948,0.986612,0.000000
13955,0,0,0.947933,0.986607,0.000000
13960,0,0,0.947918,0.986603,0.000000
13965,0,0,0.947904,0.986598,0.000000
13970,0,0,0.947889,0.986594,0.000000
13975,0,0,0.947875,0.986590,0.000000
13980,0,0,0.947857,0.986584,0.000000
13985,0,0,0.947842,0.986580,0.000000
13990,0,0,0.947828,0.986576,0.000000
13995,0,0,0.947815,0.986571,0.000000
14000,0,0,0.947798,0.986567,0.000000
14005,0,0,0.947784,0.986563,0.000000
14010,0,0,0.947769,0.986558,0.000000
14015,0,0,0.947755,0.986554,0.000000
14020,0,0,0.947738,0.986550,0.000000
14025,0,0,0.947724,0.986545,0.000000
14030,0,0,0.947710,0.986539,0.000000
14035,0,0,0.947696,0.986534,0.000000
14040,0,0,0.947681,0.986530,0.000000
14045,0,0,0.947664,0.986525,0.000000
14050,0,0,0.947650,0.986521,0.000000
14055,0,0,0.947636,0.986517,0.000000
14060,0,0,0.947622,0.986513,0.000000
14065,0,0,0.947608,0.986509,0.000000
14070,0,0,0.947593,0.986505,0.000000
14075,0,0,0.947577,0.986500,0.000000
14080,0,0,0.947563,0.986495,0.000000
14085,0,0,0.947549,0.986491,0.000000
14090,0,0,0.947534,0.986487,0.000000
14095,0,0,0.947517,0.986482,0.000000
14100,0,0,0.947502,0.986478,0.000000
14105,0,0,0.947488,0.986474,0.000000
14110,0,0,0.947474,0.986469,0.000000
14115,0,0,0.947457,0.986465,0.000000
14120,0,0,0.947444,0.986460,0.000000
14125,0,0,0.947430,0.986454,0.000000
14130,0,0,0.947416,0.986450,0.000000
14135,0,0,0.947398,0.986446,0.000000
14140,0,0,0.947384,0.986441,0.000000
14145,0,0,0.947369,0.986436,0.000000
14150,0,0,0.947355,0.986432,0.000000
14155,0,0,0.947341,0.986427,0.000000
14160,0,0,0.947324,0.986422,0.000000
14165,0,0,0.947310,0.986417,0.000000
14170,0,0,0.947296,0.986412,0.000000
14175,0,0,0.947282,0.986408,0.000000
14180,0,0,0.947265,0.986404,0.000000
14185,0,0,0.947251,0.986399,0.000000
14190,0,0,0.947237,0.986395,0.000000
14195,0,0,0.947222,0.986391,0.000000
14200,0,0,0.947206,0.986386,0.000000
14205,0,0,0.947191,0.986381,0.000000
14210,0,0,0.947177,0.986376,0.000000
14215,0,0,0.947163,0.986372,0.000000
14220,0,0,0.947146,0.986367,0.000000
14225,0,0,0.947132,0.986362,0.000000
14230,0,0,0.947118,0.986358,0.000000
14235,0,0,0.947104,0.986353,0.000000
14240,0,0,0.947090,0.986349,0.000000
14245,0,0,0.947073,0.986344,0.000000
14250,0,0,0.947058,0.986339,0.000000
14255,0,0,0.947045,0.986334,0.000000
14260,0,0,0.947030,0.986328,0.000000
14265,0,0,0.947016,0.986323,0.000000
14270,0,0,0.946999,0.986318,0.000000
14275,0,0,0.946984,0.986314,0.000000
14280,0,0,0.946970,0.986310,0.000000
14285,0,0,0.946956,0.986306,0.000000
14290,0,0,0.946942,0.986300,0.000000
14295,0,0,0.946928,0.986295,0.000000
14300,0,0,0.946911,0.986292,0.000000
14305,0,0,0.946897,0.986287,0.000000
14310,0,0,0.946882,0.986283,0.000000
14315,0,0,0.946868,0.986279,0.000000
14320,0,0,0.946851,0.986275,0.000000
14325,0,0,0.946837,0.986270,0.000000
14330,0,0,0.946823,0.986266,0.000000
14335,0,0,0.946810,0.986261,0.000000
14340,0,0,0.946795,0.986257,0.000000
14345,0,0,0.946782,0.986253,0.000000
14350,0,0,0.946767,0.986249,0.000000
14355,0,0,0.946753,0.986244,0.000000
14360,0,0,0.946737,0.986240,0.000000
14365,0,0,0.946723,0.986235,0.000000
14370,0,0,0.946709,0.986231,0.000000
14375,0,0,0.946694,0.986227,0.000000
14380,0,0,0.946679,0.986223,0.000000
14385,0,0,0.946665,0.986219,0.000000
14390,0,0,0.946651,0.986215,0.000000
14395,0,0,0.946636,0.986210,0.000000
14400,0,0,0.946619,0.986206,0.000000
14405,0,0,0.946604,0.986202,0.000000
14410,0,0,0.946590,0.986198,0.000000
14415,0,0,0.946575,0.986194,0.000000
14420,0,0,0.946561,0.986189,0.000000
14425,0,0,0.946547,0.986184,0.000000
14430,0,0,0.946532,0.986179,0.000000
14435,0,0,0.946518,0.986175,0.000000
14440,0,0,0.946501,0.986171,0.000000
14445,0,0,0.946487,0.986167,0.000000
14450,0,0,0.946472,0.986163,0.000000
14455,0,0,0.946458,0.986159,0.000000
14460,0,0,0.946442,0.986154,0.000000
14465,0,0,0.946427,0.986149,0.000000
14470,0,0,0.946413,0.986145,0.000000
14475,0,0,0.946399,0.986141,0.000000
14480,0,0,0.946382,0.986137,0.000000
14485,0,0,0.946367,0.986132,0.000000
14490,0,0,0.946353,0.986128,0.000000
14495,0,0,0.946339,0.986124,0.000000
14500,0,0,0.946325,0.986120,0.000000
14505,0,0,0.946311,0.986115,0.000000
14510,0,0,0.946295,0.986112,0.000000
14515,0,0,0.946281,0.986107,0.000000
14520,0,0,0.946266,0.986102,0.000000
14525,0,0,0.946253,0.986098,0.000000
14530,0,0,0.946240,0.986093,0.000000
14535,0,0,0.946226,0.986088,0.000000
14540,0,0,0.946209,0.986084,0.000000
14545,0,0,0.946195,0.986079,0.000000
14550,0,0,0.946181,0.986076,0.000000
14555,0,0,0.946167,0.986071,0.000000
14560,0,0,0.946152,0.986067,0.000000
14565,0,0,0.946136,0.986061,0.000000
14570,0,0,0.946122,0.986057,0.000000
14575,0,0,0.946107,0.986053,0.000000
14580,0,0,0.946093,0.986049,0.000000
14585,0,0,0.946079,0.986045,0.000000
14590,0,0,0.946064,0.986041,0.000000
14595,0,0,0.946048,0.986034,0.000000
14600,0,0,0.946034,0.986030,0.000000
14605,0,0,0.946020,0.986025,0.000000
14610,0,0,0.946005,0.986020,0.000000
14615,0,0,0.945991,0.986016,0.000000
14620,0,0,0.945975,0.986011,0.000000
14625,0,0,0.945961,0.986007,0.000000
14630,0,0,0.945946,0.986003,0.000000
14635,0,0,0.945931,0.985999,0.000000
14640,0,0,0.945917,0.985994,0.000000
14645,0,0,0.945902,0.985991,0.000000
14650,0,0,0.945888,0.985987,0.000000
14655,0,0,0.945871,0.985983,0.000000
14660,0,0,0.945857,0.985979,0.000000
14665,0,0,0.945842,0.985974,0.000000
14670,0,0,0.945828,0.985970,0.000000
14675,0,0,0.945812,0.985965,0.000000
14680,0,0,0.945798,0.985960,0.000000
14685,0,0,0.945783,0.985956,0.000000
14690,0,0,0.945769,0.985951,0.000000
14695,0,0,0.945755,0.985947,0.000000
14700,0,0,0.945738,0.985942,0.000000
14705,0,0,0.945724,0.985938,0.000000
14710,0,0,0.945709,0.985934,0.000000
14715,0,0,0.945695,0.985929,0.000000
14720,0,0,0.945682,0.985924,0.000000
14725,0,0,0.945668,0.985919,0.000000
14730,0,0,0.945653,0.985914,0.000000
14735,0,0,0.945639,0.985909,0.000000
14740,0,0,0.945623,0.985904,0.000000
14745,0,0,0.945608,0.985899,0.000000
14750,0,0,0.945594,0.985895,0.000000
14755,0,0,0.945581,0.985892,0.000000
14760,0,0,0.945564,0.985887,0.000000
14765,0,0,0.945550,0.985882,0.000000
14770,0,0,0.945536,0.985879,0.000000
14775,0,0,0.945522,0.985875,0.000000
14780,0,0,0.945508,0.985870,0.000000
14785,0,0,0.945494,0.985867,0.000000
14790,0,0,0.945477,0.985862,0.000000
14795,0,0,0.945463,0.985858,0.000000
14800,0,0,0.945448,0.985854,0.000000
14805,0,0,0.945434,0.985851,0.000000
14810,0,0,0.945420,0.985847,0.000000
14815,0,0,0.945406,0.985843,0.000000
14820,0,0,0.945389,0.985837,0.000000
14825,0,0,0.945374,0.985834,0.000000
14830,0,0,0.945360,0.985830,0.000000
14835,0,0,0.945345,0.985826,0.000000
14840,0,0,0.945329,0.985819,0.000000
14845,0,0,0.945315,0.985815,0.000000
14850,0,0,0.945300,0.985811,0.000000
14855,0,0,0.945287,0.985807,0.000000
14860,0,0,0.945272,0.985802,0.000000
14865,0,0,0.945258,0.985798,0.000000
14870,0,0,0.945243,0.985793,0.000000
14875,0,0,0.945226,0.985787,0.000000
14880,0,0,0.945212,0.985782,0.000000
14885,0,0,0.945198,0.985777,0.000000
14890,0,0,0.945183,0.985772,0.000000
14895,0,0,0.945169,0.985768,0.000000
14900,0,0,0.945152,0.985763,0.000000
14905,0,0,0.945138,0.985759,0.000000
14910,0,0,0.945124,0.985755,0.000000
14915,0,0,0.945109,0.985751,0.000000
14920,0,0,0.945093,0.985746,0.000000
14925,0,0,0.945078,0.985742,0.000000
14930,0,0,0.945064,0.985738,0.000000
14935,0,0,0.945050,0.985734,0.000000
14940,0,0,0.945033,0.985730,0.000000
14945,0,0,0.945018,0.985725,0.000000
14950,0,0,0.945003,0.985721,0.000000
14955,0,0,0.944990,0.985717,0.000000
14960,0,0,0.944975,0.985713,0.000000
14965,0,0,0.944958,0.985709,0.000000
14970,0,0,0.944944,0.985705,0.000000
14975,0,0,0.944929,0.985700,0.000000
14980,0,0,0.944915,0.985695,0.000000
14985,0,0,0.944898,0.985691,0.000000
14990,0,0,0.944884,0.985687,0.000000
14995,0,0,0.944869,0.985682,0.000000
15000,0,0,0.944855,0.985677,0.000000
15005,0,0,0.944837,0.985673,0.000000
15010,0,0,0.944823,0.985668,0.000000
15015,0,0,0.944809,0.985664,0.000000
15020,0,0,0.944795,0.985660,0.000000
15025,0,0,0.944781,0.985654,0.000000
15030,0,0,0.944767,0.985650,0.000000
15035,0,0,0.944753,0.985647,0.000000
15040,0,0,0.944737,0.985643,0.000000
15045,0,0,0.944722,0.985638,0.000000
15050,0,0,0.944709,0.985633,0.000000
15055,0,0,0.944695,0.985628,0.000000
15060,0,0,0.944679,0.985624,0.000000
15065,0,0,0.944663,0.985620,0.000000
15070,0,0,0.944649,0.985614,0.000000
15075,0,0,0.944635,0.985610,0.000000
15080,0,0,0.944620,0.985605,0.000000
15085,0,0,0.944605,0.985600,0.000000
15090,0,0,0.944589,0.985597,0.000000
15095,0,0,0.944575,0.985593,0.000000
15100,0,0,0.944561,0.985588,0.000000
15105,0,0,0.944546,0.985583,0.000000
15110,0,0,0.944532,0.985580,0.000000
15115,0,0,0.944515,0.985574,0.000000
15120,0,0,0.944502,0.985571,0.000000
15125,0,0,0.944487,0.985567,0.000000
15130,0,0,0.944473,0.985563,0.000000
15135,0,0,0.944457,0.985557,0.000000
15140,0,0,0.944442,0.985552,0.000000
15145,0,0,0.944428,0.985548,0.000000
15150,0,0,0.944413,0.985543,0.000000
15155,0,0,0.944399,0.985539,0.000000
15160,0,0,0.944382,0.985535,0.000000
15165,0,0,0.944368,0.985531,0.000000
15170,0,0,0.944354,0.985527,0.000000
15175,0,0,0.944339,0.985523,0.000000
15180,0,0,0.944323,0.985517,0.000000
15185,0,0,0.944309,0.985513,0.000000
15190,0,0,0.944294,0.985509,0.000000
15195,0,0,0.944281,0.985505,0.000000
15200,0,0,0.944264,0.985501,0.000000
15205,0,0,0.944250,0.985497,0.000000
15210,0,0,0.944236,0.985493,0.000000
15215,0,0,0.944221,0.985487,0.000000
15220,0,0,0.944207,0.985483,0.000000
15225,0,0,0.944192,0.985479,0.000000
15230,0,0,0.944179,0.985475,0.000000
15235,0,0,0.944164,0.985471,0.000000
15240,0,0,0.944147,0.985466,0.000000
15245,0,0,0.944133,0.985462,0.000000
15250,0,0,0.944119,0.985457,0.000000
15255,0,0,0.944105,0.985452,0.000000
15260,0,0,0.944088,0.985449,0.000000
15265,0,0,0.944074,0.985445,0.000000
15270,0,0,0.944060,0.985440,0.000000
15275,0,0,0.944045,0.985436,0.000000
15280,0,0,0.944031,0.985431,0.000000
15285,0,0,0.944015,0.985427,0.000000
15290,0,0,0.944000,0.985423,0.000000
15295,0,0,0.943987,0.985419,0.000000
15300,0,0,0.943973,0.985415,0.000000
15305,0,0,0.943956,0.985410,0.000000
15310,0,0,0.943942,0.985406,0.000000
15315,0,0,0.943928,0.985402,0.000000
15320,0,0,0.943913,0.985397,0.000000
15325,0,0,0.943899,0.985393,0.000000
15330,0,0,0.943884,0.985389,0.000000
15335,0,0,0.943870,0.985385,0.000000
15340,0,0,0.943853,0.985381,0.000000
15345,0,0,0.943839,0.985376,0.000000
15350,0,0,0.943824,0.985371,0.000000
15355,0,0,0.943810,0.985367,0.000000
15360,0,0,0.943794,0.985362,0.000000
15365,0,0,0.943780,0.985358,0.000000
15370,0,0,0.943765,0.985355,0.000000
15375,0,0,0.943751,0.985351,0.000000
15380,0,0,0.943734,0.985346,0.000000
15385,0,0,0.943720,0.985342,0.000000
15390,0,0,0.943706,0.985338,0.000000
15395,0,0,0.943692,0.985334,0.000000
15400,0,0,0.943679,0.985329,0.000000
15405,0,0,0.943662,0.985325,0.000000
15410,0,0,0.943648,0.985321,0.000000
15415,0,0,0.943633,0.985316,0.000000
15420,0,0,0.943619,0.985311,0.000000
15425,0,0,0.943605,0.985307,0.000000
15430,0,0,0.943590,0.985303,0.000000
15435,0,0,0.943576,0.985298,0.000000
15440,0,0,0.943559,0.985293,0.000000
15445,0,0,0.943545,0.985288,0.000000
15450,0,0,0.943530,0.985284,0.000000
15455,0,0,0.943516,0.985280,0.000000
15460,0,0,0.943502,0.985276,0.000000
15465,0,0,0.943488,0.985271,0.000000
15470,0,0,0.943474,0.985268,0.000000
15475,0,0,0.943456,0.985264,0.000000
15480,0,0,0.943442,0.985259,0.000000
15485,0,0,0.943428,0.985254,0.000000
15490,0,0,0.943414,0.985249,0.000000
15495,0,0,0.943398,0.985244,0.000000
15500,0,0,0.943384,0.985240,0.000000
15505,0,0,0.943370,0.985236,0.000000
15510,0,0,0.943355,0.985231,0.000000
15515,0,0,0.943341,0.985227,0.000000
15520,0,0,0.943324,0.985222,0.000000
15525,0,0,0.943309,0.985216,0.000000
15530,0,0,0.943295,0.985213,0.000000
15535,0,0,0.943281,0.985208,0.000000
15540,0,0,0.943263,0.985203,0.000000
15545,0,0,0.943250,0.985199,0.000000
15550,0,0,0.943235,0.985195,0.000000
15555,0,0,0.943221,0.985190,0.000000
15560,0,0,0.943204,0.985184,0.000000
15565,0,0,0.943190,0.985180,0.000000
15570,0,0,0.943175,0.985177,0.000000
15575,0,0,0.943161,0.985173,0.000000
15580,0,0,0.943146,0.985168,0.000000
15585,0,0,0.943132,0.985163,0.000000
15590,0,0,0.943118,0.985158,0.000000
15595,0,0,0.943101,0.985152,0.000000
15600,0,0,0.943087,0.985148,0.000000
15605,0,0,0.943072,0.985143,0.000000
15610,0,0,0.943058,0.985139,0.000000
15615,0,0,0.943044,0.985134,0.000000
15620,0,0,0.943028,0.985130,0.000000
15625,0,0,0.943014,0.985126,0.000000
15630,0,0,0.942999,0.985122,0.000000
15635,0,0,0.942984,0.985118,0.000000
15640,0,0,0.942968,0.985114,0.000000
15645,0,0,0.942954,0.985110,0.000000
15650,0,0,0.942940,0.985105,0.000000
15655,0,0,0.942926,0.985100,0.000000
15660,0,0,0.942911,0.985096,0.000000
15665,0,0,0.942897,0.985092,0.000000
15670,0,0,0.942883,0.985088,0.000000
15675,0,0,0.942868,0.985083,0.000000
15680,0,0,0.942852,0.985079,0.000000
15685,0,0,0.942838,0.985074,0.000000
15690,0,0,0.942824,0.985070,0.000000
15695,0,0,0.942810,0.985066,0.000000
15700,0,0,0.942793,0.985061,0.000000
15705,0,0,0.942779,0.985055,0.000000
15710,0,0,0.942765,0.985051,0.000000
15715,0,0,0.942750,0.985047,0.000000
15720,0,0,0.942736,0.985042,0.000000
15725,0,0,0.942721,0.985037,0.000000
15730,0,0,0.942704,0.985033,0.000000
15735,0,0,0.942690,0.985030,0.000000
15740,0,0,0.942676,0.985025,0.000000
15745,0,0,0.942662,0.985020,0.000000
15750,0,0,0.942648,0.985016,0.000000
15755,0,0,0.942634,0.985012,0.000000
15760,0,0,0.942616,0.985007,0.000000
15765,0,0,0.942602,0.985002,0.000000
15770,0,0,0.942588,0.984998,0.000000
15775,0,0,0.942574,0.984993,0.000000
15780,0,0,0.942558,0.984988,0.000000
15785,0,0,0.942544,0.984984,0.000000
15790,0,0,0.942529,0.984980,0.000000
15795,0,0,0.942515,0.984975,0.000000
15800,0,0,0.942501,0.984971,0.000000
15805,0,0,0.942487,0.984966,0.000000
15810,0,0,0.942472,0.984962,0.000000
15815,0,0,0.942455,0.984957,0.000000
15820,0,0,0.942441,0.984952,0.000000
15825,0,0,0.942427,0.984948,0.000000
15830,0,0,0.942412,0.984944,0.000000
15835,0,0,0.942399,0.984940,0.000000
15840,0,0,0.942382,0.984935,0.000000
15845,0,0,0.942368,0.984931,0.000000
15850,0,0,0.942354,0.984927,0.000000
15855,0,0,0.942340,0.984922,0.000000
15860,0,0,0.942323,0.984918,0.000000
15865,0,0,0.942309,0.984914,0.000000
15870,0,0,0.942295,0.984909,0.000000
15875,0,0,0.942281,0.984905,0.000000
15880,0,0,0.942267,0.984901,0.000000
15885,0,0,0.942253,0.984897,0.000000
15890,0,0,0.942236,0.984893,0.000000
15895,0,0,0.942222,0.984888,0.000000
15900,0,0,0.942207,0.984885,0.000000
15905,0,0,0.942193,0.984881,0.000000
15910,0,0,0.942179,0.984877,0.000000
15915,0,0,0.942163,0.984873,0.000000
15920,0,0,0.942149,0.984868,0.000000
15925,0,0,0.942135,0.984863,0.000000
15930,0,0,0.942120,0.984859,0.000000
15935,0,0,0.942106,0.984855,0.000000
15940,0,0,0.942090,0.984850,0.000000
15945,0,0,0.942076,0.984845,0.000000
15950,0,0,0.942061,0.984841,0.000000
15955,0,0,0.942047,0.984837,0.000000
15960,0,0,0.942033,0.984832,0.000000
15965,0,0,0.942019,0.984828,0.000000
15970,0,0,0.942002,0.984824,0.000000
15975,0,0,0.941988,0.984820,0.000000
15980,0,0,0.941974,0.984816,0.000000
15985,0,0,0.941959,0.984812,0.000000
15990,0,0,0.941944,0.984807,0.000000
15995,0,0,0.941930,0.984802,0.000000
16000,0,0,0.941913,0.984798,0.000000
16005,0,0,0.941899,0.984794,0.000000
16010,0,0,0.941885,0.984790,0.000000
16015,0,0,0.941870,0.984786,0.000000
16020,0,0,0.941853,0.984782,0.000000
16025,0,0,0.941838,0.984778,0.000000
16030,0,0,0.941823,0.984774,0.000000
16035,0,0,0.941808,0.984770,0.000000
16040,0,0,0.941794,0.984766,0.000000
16045,0,0,0.941780,0.984761,0.000000
16050,0,0,0.941763,0.984756,0.000000
16055,0,0,0.941748,0.984752,0.000000
16060,0,0,0.941734,0.984749,0.000000
16065,0,0,0.941720,0.984745,0.000000
16070,0,0,0.941706,0.984741,0.000000
16075,0,0,0.941689,0.984735,0.000000
16080,0,0,0.941675,0.984730,0.000000
16085,0,0,0.941661,0.984726,0.000000
16090,0,0,0.941647,0.984722,0.000000
16095,0,0,0.941633,0.984718,0.000000
16100,0,0,0.941616,0.984713,0.000000
16105,0,0,0.941601,0.984709,0.000000
16110,0,0,0.941587,0.984705,0.000000
16115,0,0,0.941573,0.984701,0.000000
16120,0,0,0.941558,0.984697,0.000000
16125,0,0,0.941544,0.984693,0.000000
16130,0,0,0.941527,0.984689,0.000000
16135,0,0,0.941514,0.984684,0.000000
16140,0,0,0.941499,0.984680,0.000000
16145,0,0,0.941486,0.984675,0.000000
16150,0,0,0.941472,0.984670,0.000000
16155,0,0,0.941457,0.984667,0.000000
16160,0,0,0.941441,0.984661,0.000000
16165,0,0,0.941427,0.984657,0.000000
16170,0,0,0.941412,0.984652,0.000000
16175,0,0,0.941399,0.984648,0.000000
16180,0,0,0.941382,0.984642,0.000000
16185,0,0,0.941368,0.984638,0.000000
16190,0,0,0.941353,0.984634,0.000000
16195,0,0,0.941339,0.984628,0.000000
16200,0,0,0.941324,0.984624,0.000000
16205,0,0,0.941310,0.984619,0.000000
16210,0,0,0.941293,0.984613,0.000000
16215,0,0,0.941278,0.984609,0.000000
16220,0,0,0.941263,0.984605,0.000000
16225,0,0,0.941248,0.984601,0.000000
16230,0,0,0.941234,0.984596,0.000000
16235,0,0,0.941220,0.984592,0.000000
16240,0,0,0.941203,0.984588,0.000000
16245,0,0,0.941188,0.984585,0.000000
16250,0,0,0.941174,0.984580,0.000000
16255,0,0,0.941160,0.984576,0.000000
16260,0,0,0.941143,0.984572,0.000000
16265,0,0,0.941129,0.984567,0.000000
16270,0,0,0.941115,0.984562,0.000000
16275,0,0,0.941100,0.984558,0.000000
16280,0,0,0.941087,0.984553,0.000000
16285,0,0,0.941073,0.984550,0.000000
16290,0,0,0.941056,0.984546,0.000000
